,id,party,party_name,party_id,position,eu_salience,eu_dissent,eu_blur,lrecon,lrecon_blur,lrecon_dissent,lrecon_salience,galtan,galtan_blur,galtan_dissent,galtan_salience,lrgen,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,redistribution,redist_salience,environment,enviro_salience,spendvtax,deregulation,econ_interven,civlib_laworder,sociallifestyle,religious_principles,ethnic_minorities,nationalism,urban_rural,protectionism,regions,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,eu_cohesion,eu_foreign,eu_intmark,eu_budgets,eu_asylum,party_a_econ,party_b_econ,party_c_econ,gender,dob,lrecon_self,galtan_self,cname,eu_position_sd,lrecon_sd,galtan_sd,eu_econ_require,eu_political_require,eu_googov_require
2797,9,5,PD,837,7.0,7.0,3.0,,6,,7.0,4.0,3,2.0,,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,5.0,4.0,3.0,2.0,,4.0,2.0,,7.0,0.0,0,3.0,0.0,2.0,6.0,6.0,,6.0,7.0,7.0,2.0,10,5.0,2.0,1986.0,10.0,2.0,ita,0.41885391,0.96123701,1.1945294,,,
2798,7,5,PD,837,7.0,8.0,3.0,,5,0,,10.0,5,5.0,,5.0,5.0,7.0,9.0,8.0,5.0,5.0,5.0,0.0,10.0,,,,2.0,5.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,10.0,9,5.0,5.0,10.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,10,6.0,2.0,1947.0,3.0,6.0,ita,0.41885391,0.96123701,1.1945294,,,
2799,4,5,PD,837,7.0,8.0,2.0,,3,7,,9.0,2,2.0,,8.0,3.0,3.0,6.0,3.0,0.0,9.0,4.0,2.0,5.0,4.0,6.0,4.0,5.0,3.0,,1.0,5.0,1.0,1.0,1.0,4.0,7.0,8.0,0,2.0,0.0,7.0,4.0,,7.0,7.0,6.0,7.0,2.0,10,6.0,1.0,1988.0,1.0,1.0,ita,0.41885391,0.96123701,1.1945294,,,
2800,18,5,PD,837,7.0,10.0,,0.0,4,0,,9.0,0,,1.0,7.0,2.0,1.0,8.0,1.0,1.0,10.0,1.0,0.0,10.0,4.0,7.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,10.0,0,4.0,0.0,8.0,1.0,,7.0,7.0,6.0,6.0,1.0,9,4.0,2.0,1960.0,5.0,2.0,ita,0.41885391,0.96123701,1.1945294,,,
2801,8,5,PD,837,6.0,7.0,1.0,,4,,3.0,8.0,2,,2.0,7.0,4.0,3.0,6.0,2.0,4.0,7.0,2.0,4.0,7.0,4.0,6.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,6.0,1,3.0,2.0,3.0,5.0,6.0,7.0,6.0,6.0,5.0,3.0,9,5.0,2.0,1966.0,6.0,3.0,ita,0.41885391,0.96123701,1.1945294,,,
2802,10,5,PD,837,6.0,8.0,,,3,,,,3,,,,2.0,3.0,,,6.0,,,2.0,,4.0,,3.0,4.0,5.0,5.0,2.0,4.0,,2.0,,,,,,,3.0,,7.0,,,,,,2.0,10,5.0,2.0,1965.0,4.0,3.0,ita,0.41885391,0.96123701,1.1945294,,,
2803,13,5,PD,837,7.0,10.0,0.0,,2,,1.0,10.0,0,0.0,,10.0,2.0,4.0,8.0,3.0,0.0,10.0,0.0,0.0,10.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,10.0,3,0.0,5.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,3.0,9,3.0,2.0,1938.0,3.0,1.0,ita,0.41885391,0.96123701,1.1945294,,,
2804,16,5,PD,837,7.0,9.0,0.0,,4,2,,7.0,3,,3.0,7.0,3.0,4.0,6.0,3.0,4.0,6.0,2.0,4.0,6.0,,3.0,4.0,6.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,4.0,,0,0.0,0.0,5.0,5.0,7.0,7.0,5.0,5.0,6.0,3.0,9,5.0,1.0,1981.0,2.0,1.0,ita,0.41885391,0.96123701,1.1945294,,,
2805,6,5,PD,837,7.0,9.0,,,4,2,,4.0,2,,3.0,10.0,3.0,2.0,10.0,1.0,0.0,10.0,0.0,5.0,7.0,5.0,9.0,5.0,5.0,7.0,2.0,2.0,5.0,,0.0,0.0,2.0,7.0,8.0,0,0.0,0.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,2.0,10,5.0,2.0,1983.0,4.0,5.0,ita,0.41885391,0.96123701,1.1945294,,,
2806,1,5,PD,837,6.0,7.0,,,3,,,7.0,3,,,3.0,4.0,4.0,4.0,,3.0,4.0,,3.0,8.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,,5.0,4.0,4.0,4.0,3.0,0,3.0,1.0,4.0,,,,,5.0,,3.0,10,6.0,2.0,1976.0,4.0,9.0,ita,0.41885391,0.96123701,1.1945294,,,
2807,15,5,PD,837,7.0,7.0,,1.0,4,,6.0,8.0,2,,2.0,8.0,3.0,3.0,7.0,6.0,4.0,6.0,7.0,4.0,7.0,6.0,7.0,4.0,6.0,5.0,3.0,2.0,4.0,0.0,3.0,2.0,0.0,6.0,4.0,3,2.0,2.0,3.0,4.0,6.0,7.0,7.0,5.0,7.0,2.0,9,5.0,2.0,1977.0,5.0,3.0,ita,0.41885391,0.96123701,1.1945294,,,
2808,17,5,PD,837,7.0,5.0,,2.0,3,8,,5.0,3,7.0,,2.0,3.0,5.0,6.0,6.0,,,,3.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1983.0,,,ita,0.41885391,0.96123701,1.1945294,,,
2809,3,5,PD,837,6.0,7.0,,3.0,3,5,,7.0,3,4.0,,6.0,3.0,3.0,7.0,4.0,3.0,6.0,4.0,3.0,7.0,5.0,3.0,5.0,5.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,9,4.0,2.0,1963.0,4.0,4.0,ita,0.41885391,0.96123701,1.1945294,,,
2810,12,5,PD,837,7.0,8.0,,2.0,3,,7.0,9.0,1,,3.0,9.0,4.0,2.0,8.0,2.0,3.0,8.0,7.0,3.0,7.0,1.0,9.0,7.0,5.0,7.0,1.0,1.0,5.0,9.0,1.0,8.0,2.0,1.0,8.0,1,2.0,6.0,8.0,9.0,6.0,6.0,6.0,3.0,6.0,1.0,10,5.0,1.0,1960.0,4.0,2.0,ita,0.41885391,0.96123701,1.1945294,,,
2811,14,5,PD,837,7.0,6.0,,3.0,3,1,,5.0,2,,4.0,6.0,3.0,2.0,7.0,4.0,3.0,8.0,4.0,2.0,6.0,5.0,6.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,,0,0.0,0.0,1.0,5.0,7.0,7.0,7.0,7.0,7.0,2.0,10,6.0,2.0,1982.0,4.0,3.0,ita,0.41885391,0.96123701,1.1945294,,,
2812,11,5,PD,837,7.0,9.0,,2.0,3,,7.0,8.0,2,1.0,,8.0,3.0,3.0,7.0,2.0,2.0,8.0,1.0,2.0,6.0,4.0,7.0,3.0,4.0,3.0,6.0,9.0,3.0,2.0,2.0,3.0,4.0,5.0,7.0,2,3.0,3.0,6.0,4.0,6.0,5.0,5.0,5.0,3.0,3.0,9,5.0,2.0,1983.0,4.0,2.0,ita,0.41885391,0.96123701,1.1945294,,,
2813,19,5,PD,837,7.0,9.0,1.0,,3,4,,6.0,1,,1.0,7.0,2.0,1.0,9.0,1.0,0.0,9.0,2.0,1.0,8.0,1.0,9.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,,4.0,2.0,0.0,0,1.0,1.0,5.0,6.0,7.0,7.0,7.0,6.0,7.0,2.0,9,5.0,1.0,,3.0,1.0,ita,0.41885391,0.96123701,1.1945294,,,
2814,5,5,PD,837,7.0,8.0,3.0,,3,,7.0,6.0,3,4.0,,7.0,3.0,2.0,6.0,5.0,3.0,6.0,5.0,6.0,7.0,2.0,7.0,4.0,5.0,4.0,4.0,2.0,1.0,,3.0,,4.0,4.0,5.0,1,0.0,2.0,6.0,6.0,,7.0,6.0,7.0,7.0,3.0,10,5.0,2.0,,9.0,6.0,ita,0.41885391,0.96123701,1.1945294,,,
2815,11,6,SI,838,6.0,7.0,,2.0,2,,6.0,8.0,1,1.0,,8.0,2.0,1.0,8.0,2.0,1.0,9.0,0.0,1.0,8.0,2.0,8.0,2.0,2.0,1.0,4.0,9.0,2.0,1.0,1.0,3.0,5.0,5.0,7.0,1,2.0,7.0,7.0,4.0,6.0,5.0,5.0,5.0,4.0,3.0,9,5.0,2.0,1983.0,4.0,2.0,ita,0.96115011,0.75592893,0.70415431,,,
2816,4,6,SI,838,6.0,5.0,8.0,,0,1,,9.0,0,0.0,,8.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,0.0,8.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,8.0,0,,2.0,7.0,4.0,,6.0,7.0,2.0,6.0,2.0,10,6.0,1.0,1988.0,1.0,1.0,ita,0.96115011,0.75592893,0.70415431,,,
2817,8,6,SI,838,5.0,6.0,4.0,,2,,2.0,9.0,1,,1.0,7.0,2.0,1.0,8.0,1.0,1.0,8.0,1.0,1.0,9.0,2.0,7.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,6.0,5.0,6.0,1,3.0,5.0,4.0,4.0,6.0,3.0,3.0,3.0,5.0,3.0,9,5.0,2.0,1966.0,6.0,3.0,ita,0.96115011,0.75592893,0.70415431,,,
2818,5,6,SI,838,6.0,6.0,5.0,,0,,3.0,6.0,1,2.0,,10.0,0.0,0.0,6.0,2.0,3.0,7.0,3.0,9.0,8.0,1.0,9.0,2.0,2.0,1.0,3.0,1.0,0.0,,1.0,,,2.0,5.0,1,2.0,2.0,3.0,6.0,,,,5.0,7.0,3.0,10,5.0,2.0,,9.0,6.0,ita,0.96115011,0.75592893,0.70415431,,,
2819,19,6,SI,838,5.0,4.0,1.0,,1,2,,6.0,1,,0.0,7.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,,8.0,,0.0,0,1.0,4.0,5.0,9.0,7.0,6.0,5.0,3.0,6.0,2.0,9,5.0,1.0,,3.0,1.0,ita,0.96115011,0.75592893,0.70415431,,,
2820,18,6,SI,838,4.0,5.0,,5.0,0,0,,9.0,0,,0.0,8.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,5.0,10.0,0,4.0,0.0,10.0,4.0,,5.0,3.0,2.0,7.0,1.0,9,4.0,2.0,1960.0,5.0,2.0,ita,0.96115011,0.75592893,0.70415431,,,
2821,9,6,SI,838,,,,,.d,,,8.0,0,1.0,,8.0,2.0,1.0,3.0,1.0,0.0,7.0,2.0,1.0,9.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0,0,4.0,3.0,4.0,2.0,6.0,,7.0,5.0,6.0,2.0,10,5.0,2.0,1986.0,10.0,2.0,ita,0.96115011,0.75592893,0.70415431,,,
2822,12,6,SI,838,5.0,6.0,,2.0,1,,0.0,9.0,1,,2.0,9.0,1.0,2.0,7.0,2.0,2.0,8.0,1.0,1.0,9.0,1.0,9.0,9.0,1.0,9.0,1.0,,5.0,9.0,1.0,9.0,6.0,1.0,9.0,1,2.0,7.0,9.0,9.0,6.0,4.0,,2.0,6.0,1.0,10,5.0,1.0,1960.0,4.0,2.0,ita,0.96115011,0.75592893,0.70415431,,,
2823,13,6,SI,838,5.0,7.0,7.0,,0,,2.0,10.0,0,0.0,,10.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,10.0,3,3.0,9.0,10.0,4.0,7.0,5.0,3.0,6.0,6.0,3.0,9,3.0,2.0,1938.0,3.0,1.0,ita,0.96115011,0.75592893,0.70415431,,,
2824,16,6,SI,838,,,,,.d,.d,,,.d,,,,,,,,,,,,,,,,,,,,,,,,,,,.d,,,,,7.0,,,2.0,,3.0,9,5.0,1.0,1981.0,2.0,1.0,ita,0.96115011,0.75592893,0.70415431,,,
2825,2,6,SI,838,,,,,.d,,,,.d,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,.d,,,,,7.0,6.0,,,,1.0,10,6.0,1.0,1989.0,3.0,3.0,ita,0.96115011,0.75592893,0.70415431,,,
2826,7,6,SI,838,7.0,,,,.d,.d,,,.d,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,.d,,,10.0,,,,,,,5.0,10,6.0,2.0,1947.0,3.0,6.0,ita,0.96115011,0.75592893,0.70415431,,,
2827,14,6,SI,838,6.0,6.0,,5.0,1,0,,7.0,0,,0.0,9.0,1.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0,7.0,,0,4.0,5.0,5.0,5.0,7.0,5.0,4.0,3.0,7.0,2.0,10,6.0,2.0,1982.0,4.0,3.0,ita,0.96115011,0.75592893,0.70415431,,,
2828,10,6,SI,838,5.0,5.0,,,2,,,,2,,,,1.0,2.0,,,5.0,,,1.0,,5.0,,1.0,2.0,3.0,3.0,2.0,3.0,,3.0,,,,,,,4.0,,8.0,,,,,,2.0,10,5.0,2.0,1965.0,4.0,3.0,ita,0.96115011,0.75592893,0.70415431,,,
2829,1,6,SI,838,,,,,1,,,7.0,1,,,3.0,2.0,2.0,6.0,,1.0,6.0,,0.0,10.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,,2.0,3.0,9.0,7.0,3.0,0,3.0,2.0,6.0,,,,,,,3.0,10,6.0,2.0,1976.0,4.0,9.0,ita,0.96115011,0.75592893,0.70415431,,,
2830,3,6,SI,838,3.0,7.0,,5.0,1,3,,8.0,2,3.0,,7.0,2.0,1.0,8.0,2.0,0.0,8.0,3.0,0.0,9.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,2.0,9,4.0,2.0,1963.0,4.0,4.0,ita,0.96115011,0.75592893,0.70415431,,,
2831,6,6,SI,838,5.0,0.0,,,1,.d,,5.0,0,,0.0,3.0,2.0,0.0,9.0,0.0,0.0,10.0,0.0,1.0,9.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,3.0,,0.0,0.0,8.0,10.0,7.0,0,1.0,0.0,8.0,,7.0,,2.0,3.0,4.0,2.0,10,5.0,2.0,1983.0,4.0,5.0,ita,0.96115011,0.75592893,0.70415431,,,
2832,15,6,SI,838,6.0,6.0,,3.0,2,,3.0,8.0,1,,2.0,8.0,2.0,1.0,8.0,3.0,3.0,7.0,3.0,1.0,8.0,4.0,6.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,8.0,7.0,4.0,1,3.0,3.0,3.0,5.0,5.0,5.0,6.0,3.0,6.0,2.0,9,5.0,2.0,1977.0,5.0,3.0,ita,0.96115011,0.75592893,0.70415431,,,
2833,17,6,SI,838,5.0,4.0,,5.0,1,2,,6.0,0,0.0,,8.0,1.0,0.0,4.0,2.0,,,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1983.0,,,ita,0.96115011,0.75592893,0.70415431,,,
2834,17,7,FDI/CN,843,1.0,3.0,,1.0,6,8,,,10,0.0,,4.0,10.0,10.0,10.0,0.0,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1983.0,,,ita,0.84811455,2.4287224,0.83770782,,,
2835,4,7,FDI/CN,843,1.0,7.0,1.0,,7,2,,9.0,10,0.0,,10.0,10.0,10.0,10.0,0.0,10.0,9.0,0.0,6.0,1.0,8.0,1.0,9.0,7.0,6.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,0.0,10,10.0,7.0,1.0,10.0,,2.0,1.0,2.0,1.0,2.0,10,6.0,1.0,1988.0,1.0,1.0,ita,0.84811455,2.4287224,0.83770782,,,
2836,19,7,FDI/CN,843,1.0,7.0,0.0,,9,5,,6.0,10,,0.0,8.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,5.0,4.0,5.0,2.0,9.0,3.0,4.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,9.0,10,8.0,8.0,7.0,10.0,4.0,1.0,2.0,1.0,1.0,2.0,9,5.0,1.0,,3.0,1.0,ita,0.84811455,2.4287224,0.83770782,,,
2837,15,7,FDI/CN,843,3.0,7.0,,3.0,5,,2.0,7.0,9,,2.0,7.0,7.0,9.0,9.0,1.0,10.0,9.0,0.0,5.0,7.0,7.0,4.0,,5.0,4.0,9.0,9.0,9.0,10.0,10.0,5.0,10.0,10.0,7.0,8,6.0,6.0,4.0,8.0,3.0,2.0,3.0,1.0,1.0,2.0,9,5.0,2.0,1977.0,5.0,3.0,ita,0.84811455,2.4287224,0.83770782,,,
2838,16,7,FDI/CN,843,2.0,7.0,0.0,,7,2,,7.0,9,,0.0,10.0,9.0,10.0,10.0,0.0,10.0,10.0,0.0,6.0,6.0,,0.0,8.0,6.0,6.0,10.0,,10.0,10.0,10.0,,10.0,9.0,,10,8.0,10.0,,9.0,7.0,1.0,1.0,1.0,1.0,3.0,9,5.0,1.0,1981.0,2.0,1.0,ita,0.84811455,2.4287224,0.83770782,,,
2839,14,7,FDI/CN,843,2.0,9.0,,2.0,7,3,,1.0,10,,0.0,10.0,9.0,10.0,10.0,0.0,10.0,10.0,0.0,7.0,3.0,7.0,3.0,6.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,5.0,9.0,8.0,,10,6.0,8.0,7.0,9.0,3.0,2.0,2.0,1.0,1.0,2.0,10,6.0,2.0,1982.0,4.0,3.0,ita,0.84811455,2.4287224,0.83770782,,,
2840,7,7,FDI/CN,843,4.0,9.0,0.0,,9,5,,8.0,10,0.0,,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,,,,5.0,0.0,9.0,9.0,5.0,7.0,10.0,5.0,10.0,5.0,10.0,10,5.0,10.0,10.0,5.0,4.0,1.0,4.0,1.0,1.0,5.0,10,6.0,2.0,1947.0,3.0,6.0,ita,0.84811455,2.4287224,0.83770782,,,
2841,18,7,FDI/CN,843,1.0,9.0,,0.0,6,3,,8.0,10,,3.0,7.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,7.0,7.0,7.0,2.0,6.0,3.0,2.0,10.0,10.0,9.0,10.0,10.0,2.0,10.0,5.0,0.0,10,8.0,10.0,10.0,4.0,,1.0,1.0,1.0,1.0,1.0,9,4.0,2.0,1960.0,5.0,2.0,ita,0.84811455,2.4287224,0.83770782,,,
2842,9,7,FDI/CN,843,2.0,8.0,1.0,,7,,1.0,6.0,10,0.0,,10.0,8.0,10.0,10.0,0.0,10.0,10.0,0.0,5.0,3.0,7.0,2.0,5.0,2.0,5.0,10.0,7.0,8.0,,10.0,4.0,,10.0,0.0,10,10.0,10.0,2.0,10.0,4.0,,6.0,2.0,1.0,2.0,10,5.0,2.0,1986.0,10.0,2.0,ita,0.84811455,2.4287224,0.83770782,,,
2843,1,7,FDI/CN,843,2.0,,,,.d,,,,9,,,8.0,9.0,9.0,9.0,,10.0,9.0,,7.0,2.0,9.0,0.0,,,6.0,10.0,10.0,2.0,,10.0,6.0,9.0,9.0,0.0,9,7.0,3.0,1.0,,,,,2.0,1.0,3.0,10,6.0,2.0,1976.0,4.0,9.0,ita,0.84811455,2.4287224,0.83770782,,,
2844,11,7,FDI/CN,843,3.0,8.0,,3.0,7,,4.0,8.0,9,1.0,,7.0,8.0,10.0,10.0,1.0,10.0,10.0,1.0,6.0,5.0,8.0,2.0,7.0,6.0,7.0,9.0,2.0,8.0,8.0,7.0,6.0,7.0,5.0,7.0,8,6.0,8.0,3.0,9.0,3.0,3.0,3.0,2.0,3.0,3.0,9,5.0,2.0,1983.0,4.0,2.0,ita,0.84811455,2.4287224,0.83770782,,,
2845,8,7,FDI/CN,843,2.0,8.0,2.0,,4,,3.0,8.0,8,,1.0,7.0,9.0,9.0,10.0,1.0,10.0,10.0,1.0,6.0,8.0,7.0,3.0,6.0,5.0,4.0,9.0,9.0,9.0,9.0,10.0,7.0,8.0,8.0,2.0,8,7.0,7.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,3.0,9,5.0,2.0,1966.0,6.0,3.0,ita,0.84811455,2.4287224,0.83770782,,,
2846,12,7,FDI/CN,843,2.0,8.0,,0.0,1,,0.0,9.0,10,,1.0,1.0,9.0,10.0,10.0,0.0,10.0,10.0,0.0,1.0,9.0,9.0,2.0,10.0,1.0,9.0,9.0,10.0,9.0,0.0,10.0,7.0,8.0,8.0,5.0,5,5.0,10.0,6.0,9.0,6.0,7.0,2.0,1.0,1.0,1.0,10,5.0,1.0,1960.0,4.0,2.0,ita,0.84811455,2.4287224,0.83770782,,,
2847,10,7,FDI/CN,843,2.0,7.0,,,4,,,,7,,,,9.0,10.0,,,8.0,,,4.0,,7.0,,5.0,3.0,4.0,8.0,4.0,4.0,,10.0,,,,,,,5.0,,9.0,,,,,,2.0,10,5.0,2.0,1965.0,4.0,3.0,ita,0.84811455,2.4287224,0.83770782,,,
2848,3,7,FDI/CN,843,2.0,8.0,,1.0,5,7,,4.0,10,1.0,,10.0,9.0,10.0,10.0,0.0,10.0,10.0,0.0,5.0,7.0,,0.0,6.0,,5.0,10.0,8.0,,,,,,,,,,,,,,,,,,2.0,9,4.0,2.0,1963.0,4.0,4.0,ita,0.84811455,2.4287224,0.83770782,,,
2849,6,7,FDI/CN,843,1.0,7.0,,2.0,8,.d,,5.0,9,,0.0,5.0,8.0,10.0,10.0,0.0,10.0,10.0,0.0,9.0,7.0,9.0,8.0,8.0,3.0,7.0,10.0,6.0,7.0,,10.0,7.0,8.0,5.0,0.0,6,5.0,10.0,6.0,,2.0,,2.0,2.0,7.0,2.0,10,5.0,2.0,1983.0,4.0,5.0,ita,0.84811455,2.4287224,0.83770782,,,
2850,2,7,FDI/CN,843,1.0,8.0,,,10,,,,10,,,10.0,10.0,10.0,10.0,,,0.0,,,,,,10.0,,,10.0,10.0,8.0,9.0,10.0,,,,,9,10.0,10.0,,,7.0,,,,,1.0,10,6.0,1.0,1989.0,3.0,3.0,ita,0.84811455,2.4287224,0.83770782,,,
2851,5,7,FDI/CN,843,3.0,8.0,1.0,,3,,6.0,4.0,9,2.0,,8.0,8.0,10.0,10.0,2.0,10.0,8.0,3.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,10.0,10.0,7.0,,9.0,,5.0,3.0,0.0,8,5.0,7.0,6.0,8.0,,5.0,,2.0,4.0,3.0,10,5.0,2.0,,9.0,6.0,ita,0.84811455,2.4287224,0.83770782,,,
2852,13,7,FDI/CN,843,2.0,7.0,0.0,,10,,2.0,8.0,10,0.0,,8.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,2.0,10.0,0.0,8.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,10,0.0,7.0,8.0,10.0,6.0,3.0,3.0,1.0,1.0,3.0,9,3.0,2.0,1938.0,3.0,1.0,ita,0.84811455,2.4287224,0.83770782,,,
2853,9,8,M5S,845,2.0,7.0,7.0,,2,,8.0,5.0,5,10.0,,7.0,5.0,7.0,5.0,8.0,6.0,4.0,10.0,7.0,8.0,4.0,7.0,2.0,3.0,1.0,5.0,,1.0,,6.0,5.0,,3.0,0.0,5,10.0,9.0,10.0,5.0,5.0,,4.0,2.0,2.0,2.0,10,5.0,2.0,1986.0,10.0,2.0,ita,1.0202626000000001,1.6186053,1.9102677,,,
2854,15,8,M5S,845,3.0,7.0,,7.0,3,,5.0,6.0,3,,4.0,4.0,4.0,6.0,6.0,8.0,4.0,4.0,6.0,1.0,9.0,2.0,8.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,4.0,7.0,1,9.0,10.0,10.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,9,5.0,2.0,1977.0,5.0,3.0,ita,1.0202626000000001,1.6186053,1.9102677,,,
2855,2,8,M5S,845,4.0,4.0,,,3,,,,5,,,,5.0,4.0,3.0,5.0,,,,0.0,10.0,9.0,7.0,3.0,,,3.0,4.0,5.0,5.0,2.0,,,,,0,10.0,10.0,,,7.0,,2.0,,6.0,1.0,10,6.0,1.0,1989.0,3.0,3.0,ita,1.0202626000000001,1.6186053,1.9102677,,,
2856,17,8,M5S,845,2.0,5.0,,10.0,4,8,,7.0,6,7.0,,2.0,5.0,8.0,8.0,6.0,,,,3.0,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1983.0,,,ita,1.0202626000000001,1.6186053,1.9102677,,,
2857,14,8,M5S,845,3.0,5.0,,10.0,3,10,,3.0,6,,8.0,0.0,5.0,7.0,4.0,7.0,7.0,6.0,8.0,0.0,10.0,0.0,10.0,2.0,0.0,2.0,4.0,4.0,3.0,5.0,4.0,,7.0,7.0,,0,10.0,10.0,10.0,7.0,4.0,4.0,3.0,2.0,4.0,2.0,10,6.0,2.0,1982.0,4.0,3.0,ita,1.0202626000000001,1.6186053,1.9102677,,,
2858,6,8,M5S,845,4.0,6.0,,7.0,3,0,,10.0,5,,5.0,4.0,4.0,6.0,2.0,8.0,,4.0,,1.0,10.0,1.0,8.0,2.0,3.0,2.0,6.0,1.0,3.0,,4.0,3.0,6.0,,3.0,0,5.0,5.0,10.0,5.0,5.0,,,2.0,7.0,2.0,10,5.0,2.0,1983.0,4.0,5.0,ita,1.0202626000000001,1.6186053,1.9102677,,,
2859,16,8,M5S,845,3.0,7.0,1.0,,2,10,,7.0,2,,7.0,7.0,4.0,7.0,3.0,6.0,5.0,3.0,7.0,0.0,10.0,0.0,10.0,0.0,4.0,3.0,6.0,4.0,1.0,6.0,1.0,3.0,5.0,5.0,,0,10.0,10.0,10.0,3.0,7.0,4.0,3.0,2.0,3.0,3.0,9,5.0,1.0,1981.0,2.0,1.0,ita,1.0202626000000001,1.6186053,1.9102677,,,
2860,12,8,M5S,845,2.0,8.0,,2.0,1,,10.0,8.0,5,,5.0,5.0,3.0,8.0,7.0,5.0,5.0,5.0,5.0,0.0,10.0,0.0,10.0,10.0,4.0,10.0,10.0,1.0,5.0,3.0,3.0,7.0,6.0,5.0,5.0,5,10.0,10.0,10.0,1.0,6.0,4.0,2.0,2.0,4.0,1.0,10,5.0,1.0,1960.0,4.0,2.0,ita,1.0202626000000001,1.6186053,1.9102677,,,
2861,18,8,M5S,845,4.0,8.0,,3.0,1,5,,8.0,1,,6.0,8.0,,5.0,8.0,2.0,5.0,9.0,2.0,0.0,10.0,2.0,8.0,2.0,0.0,0.0,2.0,1.0,5.0,5.0,8.0,2.0,10.0,5.0,7.0,2,10.0,10.0,10.0,0.0,,1.0,1.0,1.0,1.0,1.0,9,4.0,2.0,1960.0,5.0,2.0,ita,1.0202626000000001,1.6186053,1.9102677,,,
2862,13,8,M5S,845,5.0,7.0,10.0,,5,,5.0,8.0,0,0.0,,8.0,5.0,8.0,8.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,10.0,8.0,7.0,5.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,4,10.0,10.0,10.0,3.0,6.0,5.0,6.0,4.0,5.0,3.0,9,3.0,2.0,1938.0,3.0,1.0,ita,1.0202626000000001,1.6186053,1.9102677,,,
